ID,Sex,SpeciesID,Species,Tribe,CollectionDate,CollectionLocation,latitude,longitude
IYG2,F,Loblab,Lobochilotes labiatus,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYG5,F,Petpol,Petrochromis polyodon,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
JAC9,NA,Hapmic,Haplotaxodon microlepis,Perissodini,30.07.14,Toby's Place,-8.623222222,31.20044444
JAD1,NA,Xencau,Xenotilapia caudafasciata,Ectodini,30.07.14,Toby's Place,-8.623222222,31.20044444
JAD5,NA,TelteS,Telmatochromis temporalis,Lamprologini,30.07.14,Toby's Place,-8.623222222,31.20044444
JAD6,NA,Xenspi,Xenotilapia spilopterus,Ectodini,30.07.14,Toby's Place,-8.623222222,31.20044444
IYC1,NA,Simdia,Simochromis diagramma,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYC2,NA,Varmoo,Variabilichromis moorii,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
JAH9,NA,Neopul,Neolamprologus pulcher,Lamprologini,31.07.14,Toby's Place,-8.623222222,31.20044444
JAG6,M,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
ISA1,M,Tremar,Trematocara marginatum,Trematocarini,22.07.14,Toby's Place,-8.623222222,31.20044444
JAI3,NA,Neopul,Neolamprologus pulcher,Lamprologini,31.07.14,Toby's Place,-8.623222222,31.20044444
JCB8,M,Enamel,Enantiopus melanogenys,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
JAI9,F,Lamlem,Lamprologus lemairii,Lamprologini,31.07.14,Toby's Place,-8.623222222,31.20044444
JCI1,F,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
LNF5,NA,Varmoo,Variabilichromis moorii,Lamprologini,22.08.16,Toby's Place,-8.623222222,31.20044444
LNF6,NA,Peteph,Petrochromis ephippium,Tropheini,22.08.16,Toby's Place,-8.623222222,31.20044444
ISF8,NA,Neopul,Neolamprologus pulcher,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISF9,NA,Neopul,Neolamprologus pulcher,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IPF2,F,Intloo,Interochromis loocki,Tropheini,21.07.14,Toby's Place,-8.623222222,31.20044444
ISG4,NA,Altfas,Neolamprologus fasciatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
JCF6,NA,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JCF7,NA,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDA6,M,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDA7,M,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDA8,M,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB2,M,Ctehor,Ctenochromis horei,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB4,M,Oretan,Oreochromis tanganicae,Oreochromini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB5,M,Ctehor,Ctenochromis horei,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB6,M,Ctehor,Ctenochromis horei,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB7,M,Simdia,Simochromis diagramma,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
AUG8,F,Lepelo,Lepidiolamprologus elongatus,Lamprologini,20.07.11,Toby's Place,-8.623222222,31.20044444
JWE6,M,Copren,Coptodon rendalli,Coptodini,,Toby's Place,-8.623222222,31.20044444
AVB6,F,Simple,Pseudosimochromis babaulti (South),Tropheini,21.07.11,Toby's Place,-8.623222222,31.20044444
IYD1,M,Petpol,Petrochromis polyodon,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
ITG9,NA,Petpol,Petrochromis polyodon,Tropheini,24.07.14,Toby's Place,-8.623222222,31.20044444
LDC1,F,Neopro,Neolamprologus prochilus,Lamprologini,07.08.15,Toby's Place,-8.623222222,31.20044444
LHI2,F,Neopro,Neolamprologus prochilus,Lamprologini,25.08.15,Toby's Place,-8.623222222,31.20044444
AWI5,F,Limdar,Limnotilapia dardennii,Tropheini,26.07.11,Toby's Place,-8.623222222,31.20044444
LBC9,M,Neocyl,Neolamprologus cylindricus,Lamprologini,02.08.15,Toby's Place,-8.623222222,31.20044444
AXB8,F,Xenspi,Xenotilapia spilopterus,Ectodini,27.07.11,Toby's Place,-8.623222222,31.20044444
LDC2,M,Neopro,Neolamprologus prochilus,Lamprologini,07.08.15,Toby's Place,-8.623222222,31.20044444
AXH8,F,Ophnas,Ophthalmotilapia nasuta,Ectodini,29.07.11,Toby's Place,-8.623222222,31.20044444
IYG6,M,Petfam,Petrochromis famula,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
BNC5,F,Enamel,Enantiopus melanogenys,Ectodini,05.08.11,Toby's Place,-8.623222222,31.20044444
IYB9,NA,Loblab,Lobochilotes labiatus,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IZI8,M,Neochr,Neolamprologus christyi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
JAB9,M,Lamcal,Lamprologus callipterus,Lamprologini,30.07.14,Toby's Place,-8.623222222,31.20044444
IQI6,M,Ctehor,Ctenochromis horei,Tropheini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQI8,M,Neotet,Neolamprologus tetracanthus,Lamprologini,22.07.14,Toby's Place,-8.623222222,31.20044444
JAF9,F,Xenfla,Xenotilapia flavipinnis,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
ISA6,M,Neopul,Neolamprologus pulcher,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISA8,M,Neosav,Neolamprologus savoryi,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IPF3,M,Intloo,Interochromis loocki,Tropheini,21.07.14,Toby's Place,-8.623222222,31.20044444
LNE7,NA,Perecc,Perissodus eccentricus,Perissodini,22.08.16,Toby's Place,-8.623222222,31.20044444
ISD8,M,Loblab,Lobochilotes labiatus,Tropheini,23.07.14,Toby's Place,-8.623222222,31.20044444
JCI6,F,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDA1,F,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
ISI1,NA,Varmoo,Variabilichromis moorii,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IPH2,M,Lamcal,Lamprologus callipterus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
ITF6,NA,Cypcol,Cyprichromis coloratus,Cyprichromini,24.07.14,Toby's Place,-8.623222222,31.20044444
ISG6,NA,Neocau,Neolamprologus caudopunctatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISG7,NA,Neocau,Neolamprologus caudopunctatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IPG8,F,Gnapfe,Gnathochromis pfefferi,Tropheini,21.07.14,Toby's Place,-8.623222222,31.20044444
ISH2,NA,Lepelo,Lepidiolamprologus elongatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISH3,NA,Lepelo,Lepidiolamprologus elongatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IPH3,F,Altcom,Altolamprologus compressiceps,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IPH7,F,Lepatt,Lepidiolamprologus attenuatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
ISH6,NA,Gnapfe,Gnathochromis pfefferi,Tropheini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISH7,NA,Neopul,Neolamprologus pulcher,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISH8,NA,Neopul,Neolamprologus pulcher,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IZH7,M,Erecya,Eretmodus cyanostictus,Eretmodini,29.07.14,Toby's Place,-8.623222222,31.20044444
ITD4,NA,Cypcol,Cyprichromis coloratus,Cyprichromini,24.07.14,Toby's Place,-8.623222222,31.20044444
JAB1,F,Lamcal,Lamprologus callipterus,Lamprologini,30.07.14,Toby's Place,-8.623222222,31.20044444
LBA5,M,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,31.07.15,Toby's Place,-8.623222222,31.20044444
IYD4,M,Petpol,Petrochromis polyodon,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IQF5,M,Cyafur,Cyathopharynx furcifer,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQF9,M,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IYA9,NA,Neochr,Neolamprologus christyi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IQG4,M,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQG6,F,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQG7,F,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IYG3,F,Loblab,Lobochilotes labiatus,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
AXF8,F,Psccur,Pseudosimochromis curvifrons,Tropheini,28.07.11,Toby's Place,-8.623222222,31.20044444
AVD4,M,Lepatt,Lepidiolamprologus attenuatus,Lamprologini,23.07.11,Toby's Place,-8.623222222,31.20044444
IZI7,M,Lamlem,Lamprologus lemairii,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYH6,NA,TelteS,Telmatochromis temporalis,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IQI1,M,Cyafur,Cyathopharynx furcifer,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
JAD9,M,Ctehor,Ctenochromis horei,Tropheini,30.07.14,Toby's Place,-8.623222222,31.20044444
JAF7,M,Xenfla,Xenotilapia flavipinnis,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
JAE2,F,Simdia,Simochromis diagramma,Tropheini,30.07.14,Toby's Place,-8.623222222,31.20044444
JAG7,M,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
JAG9,M,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
ISB1,M,Altcom,Altolamprologus compressiceps,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISB7,M,Julorn,Julidochromis ornatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
JAH2,F,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
IYG8,NA,Intloo,Interochromis loocki,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
AVB2,M,Chabri,Chalinochromis brichardi,Lamprologini,21.07.11,Toby's Place,-8.623222222,31.20044444
IUH2,M,Cyafur,Cyathopharynx furcifer,Ectodini,25.07.14,Toby's Place,-8.623222222,31.20044444
IZI3,F,Erecya,Eretmodus cyanostictus,Eretmodini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYH7,NA,Neochr,Neolamprologus christyi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
ISG5,NA,Neocau,Neolamprologus caudopunctatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
JCH9,M,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
IUD3,M,Tremar,Trematocara marginatum,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
IYF6,NA,Neochr,Neolamprologus christyi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IUE2,M,Tremac,Trematocara macrostoma,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
IYF8,NA,Intloo,Interochromis loocki,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYG1,NA,Simdia,Simochromis diagramma,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYG7,NA,Altfas,Neolamprologus fasciatus,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
AXD5,F,Altfas,Neolamprologus fasciatus,Lamprologini,28.07.11,Toby's Place,-8.623222222,31.20044444
IQC4,M,Permic,Perissodus microlepis,Perissodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQA9,F,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
AVH2,M,Cyafur,Cyathopharynx furcifer,Ectodini,24.07.11,Toby's Place,-8.623222222,31.20044444
AWB7,M,Gnapfe,Gnathochromis pfefferi,Tropheini,25.07.11,Toby's Place,-8.623222222,31.20044444
IYH8,NA,Varmoo,Variabilichromis moorii,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
LDB9,F,Neopro,Neolamprologus prochilus,Lamprologini,07.08.15,Toby's Place,-8.623222222,31.20044444
IYA4,F,Neosav,Neolamprologus savoryi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IYA6,F,Petfam,Petrochromis famula,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
AWI4,F,Petpol,Petrochromis polyodon,Tropheini,26.07.11,Toby's Place,-8.623222222,31.20044444
IQG1,M,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
GPH6,M,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,05.09.14,Toby's Place,-8.623222222,31.20044444
IQG5,F,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
AVA8,M,Ctehor,Ctenochromis horei,Tropheini,21.07.11,Toby's Place,-8.623222222,31.20044444
IQB8,M,Hapmic,Haplotaxodon microlepis,Perissodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQA4,F,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IUF7,M,Xensim,Xenotilapia sima,Ectodini,25.07.14,Toby's Place,-8.623222222,31.20044444
IQB1,F,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
JAD4,F,Simdia,Simochromis diagramma,Tropheini,30.07.14,Toby's Place,-8.623222222,31.20044444
IQI2,M,Lamlem,Lamprologus lemairii,Lamprologini,22.07.14,Toby's Place,-8.623222222,31.20044444
IPI1,M,Lamlem,Lamprologus lemairii,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
JCI5,M,Calmac,Callochromis macrops,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
IQI9,M,Neotet,Neolamprologus tetracanthus,Lamprologini,22.07.14,Toby's Place,-8.623222222,31.20044444
JDC2,F,Simdia,Simochromis diagramma,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
JCA2,M,Psccur,Pseudosimochromis curvifrons,Tropheini,31.07.14,Toby's Place,-8.623222222,31.20044444
JAH3,F,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
IQB9,M,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQB4,M,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IUE5,M,Trenig,Trematocara nigrifrons,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
IUE7,M,Tresti,Trematocara stigmaticum,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
AUA1,F,Auldew,Aulonocranus dewindti,Ectodini,19.07.11,Toby's Place,-8.623222222,31.20044444
AWB9,M,Petpol,Petrochromis polyodon,Tropheini,25.07.11,Toby's Place,-8.623222222,31.20044444
IPH4,M,Xenspi,Xenotilapia spilopterus,Ectodini,21.07.14,Toby's Place,-8.623222222,31.20044444
IYB7,M,Neochr,Neolamprologus christyi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
AVG5,F,Lepatt,Lepidiolamprologus attenuatus,Lamprologini,24.07.11,Toby's Place,-8.623222222,31.20044444
JDA4,M,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
IQE4,F,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
JDC4,F,Neochr,Neolamprologus christyi,Lamprologini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDD8,F,Gralem,Grammatotria lemairii,Ectodini,01.08.14,Toby's Place,-8.623222222,31.20044444
IQE6,F,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQA7,M,TelteS,Telmatochromis temporalis,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IUE1,M,Tremac,Trematocara macrostoma,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
IQB5,M,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
LBA1,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,31.07.15,Toby's Place,-8.623222222,31.20044444
IQB2,F,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
AWC5,M,Enamel,Enantiopus melanogenys,Ectodini,25.07.11,Toby's Place,-8.623222222,31.20044444
JAD7,F,Permic,Perissodus microlepis,Perissodini,30.07.14,Toby's Place,-8.623222222,31.20044444
IPH5,M,Auldew,Aulonocranus dewindti,Ectodini,21.07.14,Toby's Place,-8.623222222,31.20044444
AXH6,M,Ophnas,Ophthalmotilapia nasuta,Ectodini,29.07.11,Toby's Place,-8.623222222,31.20044444
ISG8,NA,Neocau,Neolamprologus caudopunctatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
ISH1,NA,Lepelo,Lepidiolamprologus elongatus,Lamprologini,23.07.14,Toby's Place,-8.623222222,31.20044444
IQG3,M,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IUC6,F,Tremar,Trematocara marginatum,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
LBC7,F,Neocyl,Neolamprologus cylindricus,Lamprologini,02.08.15,Toby's Place,-8.623222222,31.20044444
IQB3,F,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IQB6,F,Haptri,Haplotaxodon trifasciatus,Perissodini,22.07.14,Toby's Place,-8.623222222,31.20044444
AWI6,M,Limdar,Limnotilapia dardennii,Tropheini,26.07.11,Toby's Place,-8.623222222,31.20044444
AUA9,F,Auldew,Aulonocranus dewindti,Ectodini,19.07.11,Toby's Place,-8.623222222,31.20044444
IQE2,F,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
AWE2,F,Gnapfe,Gnathochromis pfefferi,Tropheini,26.07.11,Toby's Place,-8.623222222,31.20044444
JAG8,F,Xenbou,Xenotilapia boulengeri,Ectodini,31.07.14,Toby's Place,-8.623222222,31.20044444
IQA3,M,Neocau,Neolamprologus caudopunctatus,Lamprologini,21.07.14,Toby's Place,-8.623222222,31.20044444
IQD3,M,Ophven,Ophthalmotilapia ventralis,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
AUC3,F,Varmoo,Variabilichromis moorii,Lamprologini,19.07.11,Toby's Place,-8.623222222,31.20044444
IUH9,M,Batgra,Bathybates graueri,Bathybatini,25.07.14,Toby's Place,-8.623222222,31.20044444
JDB9,F,Simdia,Simochromis diagramma,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
ITG8,NA,Petpol,Petrochromis polyodon,Tropheini,24.07.14,Toby's Place,-8.623222222,31.20044444
JDB1,F,Erecya,Eretmodus cyanostictus,Eretmodini,01.08.14,Toby's Place,-8.623222222,31.20044444
JDB8,F,Simdia,Simochromis diagramma,Tropheini,01.08.14,Toby's Place,-8.623222222,31.20044444
IYA5,M,Peteph,Petrochromis ephippium,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
IQC1,F,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
IUH7,F,Batgra,Bathybates graueri,Bathybatini,25.07.14,Toby's Place,-8.623222222,31.20044444
IQD5,M,Enamel,Enantiopus melanogenys,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IPH1,F,Auldew,Aulonocranus dewindti,Ectodini,21.07.14,Toby's Place,-8.623222222,31.20044444
AUD8,F,Simdia,Simochromis diagramma,Tropheini,19.07.11,Toby's Place,-8.623222222,31.20044444
IYB3,M,Neosav,Neolamprologus savoryi,Lamprologini,29.07.14,Toby's Place,-8.623222222,31.20044444
IUH8,F,Batgra,Bathybates graueri,Bathybatini,25.07.14,Toby's Place,-8.623222222,31.20044444
IQD6,M,Enamel,Enantiopus melanogenys,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
IUD8,M,Tremac,Trematocara macrostoma,Trematocarini,25.07.14,Toby's Place,-8.623222222,31.20044444
LBA3,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,31.07.15,Toby's Place,-8.623222222,31.20044444
LBA8,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,01.08.15,Toby's Place,-8.623222222,31.20044444
LBD2,F,Neocyl,Neolamprologus cylindricus,Lamprologini,02.08.15,Toby's Place,-8.623222222,31.20044444
LBA2,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,31.07.15,Toby's Place,-8.623222222,31.20044444
IQF3,M,Cypcol,Cyprichromis coloratus,Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
IYA7,M,Petfam,Petrochromis famula,Tropheini,29.07.14,Toby's Place,-8.623222222,31.20044444
AVA9,F,Chabri,Chalinochromis brichardi,Lamprologini,21.07.11,Toby's Place,-8.623222222,31.20044444
LBD1,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,02.08.15,Toby's Place,-8.623222222,31.20044444
IQF1,M,Xenbou,Xenotilapia boulengeri,Ectodini,22.07.14,Toby's Place,-8.623222222,31.20044444
ITF7,NA,Cypcol,Cyprichromis coloratus,Cyprichromini,24.07.14,Toby's Place,-8.623222222,31.20044444
IQE1,M,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
IQE3,M,Pcybri,Paracyprichromis sp. "brieni south",Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
LBA4,F,JulmaS,Julidochromis sp. "marlieri south",Lamprologini,31.07.15,Toby's Place,-8.623222222,31.20044444
LBA6,F,Neocyl,Neolamprologus cylindricus,Lamprologini,01.08.15,Toby's Place,-8.623222222,31.20044444
IQF2,M,Cypcol,Cyprichromis coloratus,Cyprichromini,22.07.14,Toby's Place,-8.623222222,31.20044444
LDG2,M,NeocaK,Neolamprologus sp. "caudopunctatus kipili",Lamprologini,13.08.15,Twiyu,-7.581944444,30.62833333
LGI7,F,Neopet,Neolamprologus petricola,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LGG8,F,Chacya,Chalinochromis cyanophleps,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LDG6,M,NeocaK,Neolamprologus sp. "caudopunctatus kipili",Lamprologini,13.08.15,Twiyu,-7.581944444,30.62833333
LGH6,M,Ophwhi,Ophthalmotilapia sp. "white cap",Ectodini,19.08.15,Twiyu,-7.581944444,30.62833333
LGH4,M,Ophwhi,Ophthalmotilapia sp. "white cap",Ectodini,19.08.15,Twiyu,-7.581944444,30.62833333
LGH8,M,Neopet,Neolamprologus petricola,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LGI8,M,Neopet,Neolamprologus petricola,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LGG9,F,Chacya,Chalinochromis cyanophleps,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LGH7,M,Ophwhi,Ophthalmotilapia sp. "white cap",Ectodini,19.08.15,Twiyu,-7.581944444,30.62833333
LDG7,F,NeocaK,Neolamprologus sp. "caudopunctatus kipili",Lamprologini,13.08.15,Twiyu,-7.581944444,30.62833333
LGH5,M,Ophwhi,Ophthalmotilapia sp. "white cap",Ectodini,19.08.15,Twiyu,-7.581944444,30.62833333
LHB9,M,Ophwhi,Ophthalmotilapia sp. "white cap",Ectodini,20.08.15,Twiyu,-7.581944444,30.62833333
LGI2,F,Neopet,Neolamprologus petricola,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
LDH8,F,Petkip,Petrochromis sp. "kipili brown",Tropheini,13.08.15,Twiyu,-7.581944444,30.62833333
LHC8,M,TeldhT,Telmatochromis sp. "dhonti twiyu",Lamprologini,20.08.15,Twiyu,-7.581944444,30.62833333
LDF3,M,Neotim,Neolamprologus timidus,Lamprologini,13.08.15,Twiyu,-7.581944444,30.62833333
LHB6,M,Pettex,Petrochromis sp. "polyodon texas",Tropheini,20.08.15,Twiyu,-7.581944444,30.62833333
LGI6,F,Neopet,Neolamprologus petricola,Lamprologini,19.08.15,Twiyu,-7.581944444,30.62833333
